State,Year,Type,Count,Clean
Connecticut,2021,Hybrid Electric (HEV),55400,1
Connecticut,2021,Biodiesel,8800,1
Connecticut,2021,Ethanol/Flex (E85),140700,1
Connecticut,2021,Compressed Natural Gas (CNG),400,1
Connecticut,2021,Propane,0,1
Connecticut,2021,Hydrogen,0,1
Connecticut,2021,Methanol,0,1
Connecticut,2021,Gasoline,2578400,0
Connecticut,2021,Diesel,44300,0
Connecticut,2021,Unknown Fuel,21500,0
Delaware,2021,Electric (EV),3000,1
Delaware,2021,Plug-In Hybrid Electric (PHEV),2000,1
Delaware,2021,Hybrid Electric (HEV),16700,1
Delaware,2021,Biodiesel,4100,1
Delaware,2021,Ethanol/Flex (E85),67400,1
Delaware,2021,Compressed Natural Gas (CNG),100,1
Delaware,2021,Propane,0,1
Delaware,2021,Hydrogen,0,1
Delaware,2021,Methanol,0,1
Delaware,2021,Gasoline,796400,0
Delaware,2021,Diesel,14600,0
Delaware,2021,Unknown Fuel,5300,0
District of Columbia,2021,Electric (EV),3700,1
District of Columbia,2021,Plug-In Hybrid Electric (PHEV),2500,1
District of Columbia,2021,Hybrid Electric (HEV),16100,1
District of Columbia,2021,Biodiesel,300,1
District of Columbia,2021,Ethanol/Flex (E85),17400,1
District of Columbia,2021,Compressed Natural Gas (CNG),100,1
District of Columbia,2021,Propane,0,1
District of Columbia,2021,Hydrogen,0,1
District of Columbia,2021,Methanol,0,1
District of Columbia,2021,Gasoline,278900,0
District of Columbia,2021,Diesel,2100,0
District of Columbia,2021,Unknown Fuel,600,0
Florida,2021,Electric (EV),95600,1
Florida,2021,Plug-In Hybrid Electric (PHEV),32200,1
Florida,2021,Hybrid Electric (HEV),287000,1
Florida,2021,Biodiesel,129300,1
Florida,2021,Ethanol/Flex (E85),1154600,1
Florida,2021,Compressed Natural Gas (CNG),600,1
Florida,2021,Propane,100,1
Florida,2021,Hydrogen,0,1
Florida,2021,Methanol,0,1
Florida,2021,Gasoline,15595900,0
Florida,2021,Diesel,336900,0
Florida,2021,Unknown Fuel,97400,0
Georgia,2021,Electric (EV),34000,1
Georgia,2021,Plug-In Hybrid Electric (PHEV),13600,1
Georgia,2021,Hybrid Electric (HEV),128200,1
Georgia,2021,Biodiesel,70200,1
Georgia,2021,Ethanol/Flex (E85),745200,1
Georgia,2021,Compressed Natural Gas (CNG),700,1
Georgia,2021,Propane,300,1
Georgia,2021,Hydrogen,0,1
Georgia,2021,Methanol,0,1
Georgia,2021,Gasoline,8123100,0
Georgia,2021,Diesel,203200,0
Georgia,2021,Unknown Fuel,81200,0
Hawaii,2021,Electric (EV),14200,1
Hawaii,2021,Plug-In Hybrid Electric (PHEV),4500,1
Hawaii,2021,Hybrid Electric (HEV),28800,1
Hawaii,2021,Biodiesel,2800,1
Hawaii,2021,Ethanol/Flex (E85),42200,1
Hawaii,2021,Compressed Natural Gas (CNG),100,1
Hawaii,2021,Propane,0,1
Hawaii,2021,Hydrogen,0,1
Hawaii,2021,Methanol,0,1
Hawaii,2021,Gasoline,968200,0
Hawaii,2021,Diesel,15700,0
Hawaii,2021,Unknown Fuel,4300,0
Idaho,2021,Electric (EV),3500,1
Idaho,2021,Plug-In Hybrid Electric (PHEV),2500,1
Idaho,2021,Hybrid Electric (HEV),30400,1
Idaho,2021,Biodiesel,33400,1
Idaho,2021,Ethanol/Flex (E85),132500,1
Idaho,2021,Compressed Natural Gas (CNG),300,1
Idaho,2021,Propane,100,1
Idaho,2021,Hydrogen,0,1
Idaho,2021,Methanol,0,1
Idaho,2021,Gasoline,1545500,0
Idaho,2021,Diesel,133500,0
Idaho,2021,Unknown Fuel,29400,0
Illinois,2021,Electric (EV),36500,1
Illinois,2021,Plug-In Hybrid Electric (PHEV),18300,1
Illinois,2021,Hybrid Electric (HEV),214300,1
Illinois,2021,Biodiesel,48100,1
Illinois,2021,Ethanol/Flex (E85),822300,1
Illinois,2021,Compressed Natural Gas (CNG),800,1
Illinois,2021,Propane,100,1
Illinois,2021,Hydrogen,0,1
Illinois,2021,Methanol,0,1
Illinois,2021,Gasoline,8657800,0
Illinois,2021,Diesel,169900,0
Illinois,2021,Unknown Fuel,59600,0
Indiana,2021,Electric (EV),10400,1
Indiana,2021,Plug-In Hybrid Electric (PHEV),7500,1
Indiana,2021,Hybrid Electric (HEV),88200,1
Indiana,2021,Biodiesel,41100,1
Indiana,2021,Ethanol/Flex (E85),587400,1
Indiana,2021,Compressed Natural Gas (CNG),800,1
Indiana,2021,Propane,100,1
Indiana,2021,Hydrogen,0,1
Indiana,2021,Methanol,0,1
Indiana,2021,Gasoline,5149000,0
Indiana,2021,Diesel,151600,0
Indiana,2021,Unknown Fuel,61000,0
Iowa,2021,Electric (EV),3700,1
Iowa,2021,Plug-In Hybrid Electric (PHEV),3600,1
Iowa,2021,Hybrid Electric (HEV),42500,1
Iowa,2021,Biodiesel,31100,1
Iowa,2021,Ethanol/Flex (E85),343600,1
Iowa,2021,Compressed Natural Gas (CNG),300,1
Iowa,2021,Propane,0,1
Iowa,2021,Hydrogen,0,1
Iowa,2021,Methanol,0,1
Iowa,2021,Gasoline,2525400,0
Iowa,2021,Diesel,100900,0
Iowa,2021,Unknown Fuel,59600,0
Kansas,2021,Electric (EV),4500,1
Kansas,2021,Plug-In Hybrid Electric (PHEV),3300,1
Kansas,2021,Hybrid Electric (HEV),38300,1
Kansas,2021,Biodiesel,21400,1
Kansas,2021,Ethanol/Flex (E85),260900,1
Kansas,2021,Compressed Natural Gas (CNG),400,1
Kansas,2021,Propane,100,1
Kansas,2021,Hydrogen,0,1
Kansas,2021,Methanol,0,1
Kansas,2021,Gasoline,2158100,0
Kansas,2021,Diesel,85900,0
Kansas,2021,Unknown Fuel,19900,0
Kentucky,2021,Electric (EV),4200,1
Kentucky,2021,Plug-In Hybrid Electric (PHEV),3100,1
Kentucky,2021,Hybrid Electric (HEV),48300,1
Kentucky,2021,Biodiesel,27100,1
Kentucky,2021,Ethanol/Flex (E85),365800,1
Kentucky,2021,Compressed Natural Gas (CNG),600,1
Kentucky,2021,Propane,0,1
Kentucky,2021,Hydrogen,0,1
Kentucky,2021,Methanol,0,1
Kentucky,2021,Gasoline,3422900,0
Kentucky,2021,Diesel,116200,0
Kentucky,2021,Unknown Fuel,28300,0
Louisiana,2021,Electric (EV),3200,1
Louisiana,2021,Plug-In Hybrid Electric (PHEV),2000,1
Louisiana,2021,Hybrid Electric (HEV),26000,1
Louisiana,2021,Biodiesel,54400,1
Louisiana,2021,Ethanol/Flex (E85),413200,1
Louisiana,2021,Compressed Natural Gas (CNG),300,1
Louisiana,2021,Propane,0,1
Louisiana,2021,Hydrogen,0,1
Louisiana,2021,Methanol,0,1
Louisiana,2021,Gasoline,3185200,0
Louisiana,2021,Diesel,115000,0
Louisiana,2021,Unknown Fuel,20700,0
Maine,2021,Electric (EV),3000,1
Maine,2021,Plug-In Hybrid Electric (PHEV),4200,1
Maine,2021,Hybrid Electric (HEV),25500,1
Maine,2021,Biodiesel,9100,1
Maine,2021,Ethanol/Flex (E85),112200,1
Maine,2021,Compressed Natural Gas (CNG),100,1
Maine,2021,Propane,0,1
Maine,2021,Hydrogen,0,1
Maine,2021,Methanol,0,1
Maine,2021,Gasoline,1044300,0
Maine,2021,Diesel,27400,0
Maine,2021,Unknown Fuel,8900,0
Maryland,2021,Electric (EV),25600,1
Maryland,2021,Plug-In Hybrid Electric (PHEV),17200,1
Maryland,2021,Hybrid Electric (HEV),130900,1
Maryland,2021,Biodiesel,27700,1
Maryland,2021,Ethanol/Flex (E85),347200,1
Maryland,2021,Compressed Natural Gas (CNG),400,1
Maryland,2021,Propane,0,1
Maryland,2021,Hydrogen,0,1
Maryland,2021,Methanol,0,1
Maryland,2021,Gasoline,4380600,0
Maryland,2021,Diesel,89500,0
Maryland,2021,Unknown Fuel,32100,0
Massachusetts,2021,Electric (EV),30500,1
Massachusetts,2021,Plug-In Hybrid Electric (PHEV),22200,1
Massachusetts,2021,Hybrid Electric (HEV),138800,1
Massachusetts,2021,Biodiesel,17500,1
Massachusetts,2021,Ethanol/Flex (E85),306900,1
Massachusetts,2021,Compressed Natural Gas (CNG),400,1
Massachusetts,2021,Propane,0,1
Massachusetts,2021,Hydrogen,0,1
Massachusetts,2021,Methanol,0,1
Massachusetts,2021,Gasoline,4816400,0
Massachusetts,2021,Diesel,59700,0
Massachusetts,2021,Unknown Fuel,30800,0
Michigan,2021,Electric (EV),17500,1
Michigan,2021,Plug-In Hybrid Electric (PHEV),17200,1
Michigan,2021,Hybrid Electric (HEV),106400,1
Michigan,2021,Biodiesel,52100,1
Michigan,2021,Ethanol/Flex (E85),912200,1
Michigan,2021,Compressed Natural Gas (CNG),500,1
Michigan,2021,Propane,100,1
Michigan,2021,Hydrogen,0,1
Michigan,2021,Methanol,0,1
Michigan,2021,Gasoline,7067400,0
Michigan,2021,Diesel,173200,0
Michigan,2021,Unknown Fuel,51600,0
Minnesota,2021,Electric (EV),15000,1
Minnesota,2021,Plug-In Hybrid Electric (PHEV),8900,1
Minnesota,2021,Hybrid Electric (HEV),95200,1
Minnesota,2021,Biodiesel,40100,1
Minnesota,2021,Ethanol/Flex (E85),548700,1
Minnesota,2021,Compressed Natural Gas (CNG),300,1
Minnesota,2021,Propane,0,1
Minnesota,2021,Hydrogen,0,1
Minnesota,2021,Methanol,0,1
Minnesota,2021,Gasoline,4342800,0
Minnesota,2021,Diesel,128700,0
Minnesota,2021,Unknown Fuel,29800,0
Mississippi,2021,Electric (EV),1300,1
Mississippi,2021,Plug-In Hybrid Electric (PHEV),1100,1
Mississippi,2021,Hybrid Electric (HEV),18700,1
Mississippi,2021,Biodiesel,27400,1
Mississippi,2021,Ethanol/Flex (E85),305000,1
Mississippi,2021,Compressed Natural Gas (CNG),200,1
Mississippi,2021,Propane,0,1
Mississippi,2021,Hydrogen,0,1
Mississippi,2021,Methanol,0,1
Mississippi,2021,Gasoline,2289900,0
Mississippi,2021,Diesel,76000,0
Mississippi,2021,Unknown Fuel,9600,0
Missouri,2021,Electric (EV),10000,1
Missouri,2021,Plug-In Hybrid Electric (PHEV),7200,1
Missouri,2021,Hybrid Electric (HEV),85600,1
Missouri,2021,Biodiesel,55800,1
Missouri,2021,Ethanol/Flex (E85),602500,1
Missouri,2021,Compressed Natural Gas (CNG),1800,1
Missouri,2021,Propane,100,1
Missouri,2021,Hydrogen,0,1
Missouri,2021,Methanol,0,1
Missouri,2021,Gasoline,4582100,0
Missouri,2021,Diesel,172100,0
Missouri,2021,Unknown Fuel,40700,0
Montana,2021,Electric (EV),1600,1
Montana,2021,Plug-In Hybrid Electric (PHEV),1100,1
Montana,2021,Hybrid Electric (HEV),13900,1
Montana,2021,Biodiesel,27500,1
Montana,2021,Ethanol/Flex (E85),100500,1
Montana,2021,Compressed Natural Gas (CNG),100,1
Montana,2021,Propane,0,1
Montana,2021,Hydrogen,0,1
Montana,2021,Methanol,0,1
Montana,2021,Gasoline,761800,0
Montana,2021,Diesel,70900,0
Montana,2021,Unknown Fuel,12200,0
Nebraska,2021,Electric (EV),2700,1
Nebraska,2021,Plug-In Hybrid Electric (PHEV),2000,1
Nebraska,2021,Hybrid Electric (HEV),23700,1
Nebraska,2021,Biodiesel,21600,1
Nebraska,2021,Ethanol/Flex (E85),202500,1
Nebraska,2021,Compressed Natural Gas (CNG),200,1
Nebraska,2021,Propane,0,1
Nebraska,2021,Hydrogen,0,1
Nebraska,2021,Methanol,0,1
Nebraska,2021,Gasoline,1574900,0
Nebraska,2021,Diesel,73800,0
Nebraska,2021,Unknown Fuel,27300,0
Nevada,2021,Electric (EV),17400,1
Nevada,2021,Plug-In Hybrid Electric (PHEV),6300,1
Nevada,2021,Hybrid Electric (HEV),50200,1
Nevada,2021,Biodiesel,21300,1
Nevada,2021,Ethanol/Flex (E85),133600,1
Nevada,2021,Compressed Natural Gas (CNG),300,1
Nevada,2021,Propane,100,1
Nevada,2021,Hydrogen,0,1
Nevada,2021,Methanol,0,1
Nevada,2021,Gasoline,2140700,0
Nevada,2021,Diesel,84700,0
Nevada,2021,Unknown Fuel,22800,0
New Hampshire,2021,Electric (EV),4000,1
New Hampshire,2021,Plug-In Hybrid Electric (PHEV),3500,1
New Hampshire,2021,Hybrid Electric (HEV),27000,1
New Hampshire,2021,Biodiesel,11300,1
New Hampshire,2021,Ethanol/Flex (E85),102800,1
New Hampshire,2021,Compressed Natural Gas (CNG),200,1
New Hampshire,2021,Propane,0,1
New Hampshire,2021,Hydrogen,0,1
New Hampshire,2021,Methanol,0,1
New Hampshire,2021,Gasoline,1187400,0
New Hampshire,2021,Diesel,29300,0
New Hampshire,2021,Unknown Fuel,12700,0
New Jersey,2021,Electric (EV),47800,1
New Jersey,2021,Plug-In Hybrid Electric (PHEV),18500,1
New Jersey,2021,Hybrid Electric (HEV),121500,1
New Jersey,2021,Biodiesel,23900,1
New Jersey,2021,Ethanol/Flex (E85),412200,1
New Jersey,2021,Compressed Natural Gas (CNG),500,1
New Jersey,2021,Propane,100,1
New Jersey,2021,Hydrogen,0,1
New Jersey,2021,Methanol,0,1
New Jersey,2021,Gasoline,6346100,0
New Jersey,2021,Diesel,86400,0
New Jersey,2021,Unknown Fuel,38100,0
New Mexico,2021,Electric (EV),4200,1
New Mexico,2021,Plug-In Hybrid Electric (PHEV),2800,1
New Mexico,2021,Hybrid Electric (HEV),32800,1
New Mexico,2021,Biodiesel,25200,1
New Mexico,2021,Ethanol/Flex (E85),156900,1
New Mexico,2021,Compressed Natural Gas (CNG),200,1
New Mexico,2021,Propane,100,1
New Mexico,2021,Hydrogen,0,1
New Mexico,2021,Methanol,0,1
New Mexico,2021,Gasoline,1569000,0
New Mexico,2021,Diesel,87600,0
New Mexico,2021,Unknown Fuel,24500,0
New York,2021,Electric (EV),51900,1
New York,2021,Plug-In Hybrid Electric (PHEV),44600,1
New York,2021,Hybrid Electric (HEV),221600,1
New York,2021,Biodiesel,43000,1
New York,2021,Ethanol/Flex (E85),663700,1
New York,2021,Compressed Natural Gas (CNG),900,1
New York,2021,Propane,100,1
New York,2021,Hydrogen,0,1
New York,2021,Methanol,0,1
New York,2021,Gasoline,10116400,0
New York,2021,Diesel,152400,0
New York,2021,Unknown Fuel,83200,0
North Carolina,2021,Electric (EV),25200,1
North Carolina,2021,Plug-In Hybrid Electric (PHEV),13500,1
North Carolina,2021,Hybrid Electric (HEV),151600,1
North Carolina,2021,Biodiesel,61000,1
North Carolina,2021,Ethanol/Flex (E85),687700,1
North Carolina,2021,Compressed Natural Gas (CNG),800,1
North Carolina,2021,Propane,200,1
North Carolina,2021,Hydrogen,0,1
North Carolina,2021,Methanol,0,1
North Carolina,2021,Gasoline,7685800,0
North Carolina,2021,Diesel,210000,0
North Carolina,2021,Unknown Fuel,77000,0
North Dakota,2021,Electric (EV),400,1
North Dakota,2021,Plug-In Hybrid Electric (PHEV),400,1
North Dakota,2021,Hybrid Electric (HEV),5400,1
North Dakota,2021,Biodiesel,16000,1
North Dakota,2021,Ethanol/Flex (E85),95700,1
North Dakota,2021,Compressed Natural Gas (CNG),100,1
North Dakota,2021,Propane,0,1
North Dakota,2021,Hydrogen,0,1
North Dakota,2021,Methanol,0,1
North Dakota,2021,Gasoline,607000,0
North Dakota,2021,Diesel,42800,0
North Dakota,2021,Unknown Fuel,9000,0
Ohio,2021,Electric (EV),21200,1
Ohio,2021,Plug-In Hybrid Electric (PHEV),13100,1
Ohio,2021,Hybrid Electric (HEV),143700,1
Ohio,2021,Biodiesel,54600,1
Ohio,2021,Ethanol/Flex (E85),875100,1
Ohio,2021,Compressed Natural Gas (CNG),1200,1
Ohio,2021,Propane,100,1
Ohio,2021,Hydrogen,0,1
Ohio,2021,Methanol,0,1
Ohio,2021,Gasoline,9019200,0
Ohio,2021,Diesel,199200,0
Ohio,2021,Unknown Fuel,68800,0
Oklahoma,2021,Electric (EV),7100,1
Oklahoma,2021,Plug-In Hybrid Electric (PHEV),6900,1
Oklahoma,2021,Hybrid Electric (HEV),38700,1
Oklahoma,2021,Biodiesel,50700,1
Oklahoma,2021,Ethanol/Flex (E85),391100,1
Oklahoma,2021,Compressed Natural Gas (CNG),2400,1
Oklahoma,2021,Propane,300,1
Oklahoma,2021,Hydrogen,0,1
Oklahoma,2021,Methanol,0,1
Oklahoma,2021,Gasoline,3429700,0
Oklahoma,2021,Diesel,148500,0
Oklahoma,2021,Unknown Fuel,48700,0
Oregon,2021,Electric (EV),30300,1
Oregon,2021,Plug-In Hybrid Electric (PHEV),16900,1
Oregon,2021,Hybrid Electric (HEV),123200,1
Oregon,2021,Biodiesel,43900,1
Oregon,2021,Ethanol/Flex (E85),193700,1
Oregon,2021,Compressed Natural Gas (CNG),300,1
Oregon,2021,Propane,100,1
Oregon,2021,Hydrogen,0,1
Oregon,2021,Methanol,0,1
Oregon,2021,Gasoline,3094700,0
Oregon,2021,Diesel,217800,0
Oregon,2021,Unknown Fuel,63900,0
Pennsylvania,2021,Electric (EV),26800,1
Pennsylvania,2021,Plug-In Hybrid Electric (PHEV),17800,1
Pennsylvania,2021,Hybrid Electric (HEV),168200,1
Pennsylvania,2021,Biodiesel,58600,1
Pennsylvania,2021,Ethanol/Flex (E85),723000,1
Pennsylvania,2021,Compressed Natural Gas (CNG),1200,1
Pennsylvania,2021,Propane,100,1
Pennsylvania,2021,Hydrogen,0,1
Pennsylvania,2021,Methanol,0,1
Pennsylvania,2021,Gasoline,9035500,0
Pennsylvania,2021,Diesel,195000,0
Pennsylvania,2021,Unknown Fuel,51000,0
Rhode Island,2021,Electric (EV),2500,1
Rhode Island,2021,Plug-In Hybrid Electric (PHEV),2400,1
Rhode Island,2021,Hybrid Electric (HEV),16300,1
Rhode Island,2021,Biodiesel,2500,1
Rhode Island,2021,Ethanol/Flex (E85),44100,1
Rhode Island,2021,Compressed Natural Gas (CNG),100,1
Rhode Island,2021,Propane,0,1
Rhode Island,2021,Hydrogen,0,1
Rhode Island,2021,Methanol,0,1
Rhode Island,2021,Gasoline,796100,0
Rhode Island,2021,Diesel,11300,0
Rhode Island,2021,Unknown Fuel,6300,0
South Carolina,2021,Electric (EV),7400,1
South Carolina,2021,Plug-In Hybrid Electric (PHEV),4700,1
South Carolina,2021,Hybrid Electric (HEV),57400,1
South Carolina,2021,Biodiesel,32100,1
South Carolina,2021,Ethanol/Flex (E85),411800,1
South Carolina,2021,Compressed Natural Gas (CNG),400,1
South Carolina,2021,Propane,100,1
South Carolina,2021,Hydrogen,0,1
South Carolina,2021,Methanol,0,1
South Carolina,2021,Gasoline,4200600,0
South Carolina,2021,Diesel,104900,0
South Carolina,2021,Unknown Fuel,46000,0
South Dakota,2021,Electric (EV),700,1
South Dakota,2021,Plug-In Hybrid Electric (PHEV),700,1
South Dakota,2021,Hybrid Electric (HEV),8700,1
South Dakota,2021,Biodiesel,16900,1
South Dakota,2021,Ethanol/Flex (E85),105000,1
South Dakota,2021,Compressed Natural Gas (CNG),100,1
South Dakota,2021,Propane,0,1
South Dakota,2021,Hydrogen,0,1
South Dakota,2021,Methanol,0,1
South Dakota,2021,Gasoline,726200,0
South Dakota,2021,Diesel,51100,0
South Dakota,2021,Unknown Fuel,15700,0
Tennessee,2021,Electric (EV),12200,1
Tennessee,2021,Plug-In Hybrid Electric (PHEV),6300,1
Tennessee,2021,Hybrid Electric (HEV),79800,1
Tennessee,2021,Biodiesel,38400,1
Tennessee,2021,Ethanol/Flex (E85),511000,1
Tennessee,2021,Compressed Natural Gas (CNG),500,1
Tennessee,2021,Propane,100,1
Tennessee,2021,Hydrogen,0,1
Tennessee,2021,Methanol,0,1
Tennessee,2021,Gasoline,5396100,0
Tennessee,2021,Diesel,150200,0
Tennessee,2021,Unknown Fuel,39600,0
Texas,2021,Electric (EV),80900,1
Texas,2021,Plug-In Hybrid Electric (PHEV),30600,1
Texas,2021,Hybrid Electric (HEV),304700,1
Texas,2021,Biodiesel,376300,1
Texas,2021,Ethanol/Flex (E85),2422300,1
Texas,2021,Compressed Natural Gas (CNG),2200,1
Texas,2021,Propane,1600,1
Texas,2021,Hydrogen,0,1
Texas,2021,Methanol,0,1
Texas,2021,Gasoline,20599100,0
Texas,2021,Diesel,765100,0
Texas,2021,Unknown Fuel,131100,0
Utah,2021,Electric (EV),16500,1
Utah,2021,Plug-In Hybrid Electric (PHEV),7500,1
Utah,2021,Hybrid Electric (HEV),58500,1
Utah,2021,Biodiesel,51600,1
Utah,2021,Ethanol/Flex (E85),190200,1
Utah,2021,Compressed Natural Gas (CNG),2600,1
Utah,2021,Propane,700,1
Utah,2021,Hydrogen,0,1
Utah,2021,Methanol,0,1
Utah,2021,Gasoline,2428900,0
Utah,2021,Diesel,153800,0
Utah,2021,Unknown Fuel,27400,0
Vermont,2021,Electric (EV),3400,1
Vermont,2021,Plug-In Hybrid Electric (PHEV),3200,1
Vermont,2021,Hybrid Electric (HEV),15800,1
Vermont,2021,Biodiesel,5600,1
Vermont,2021,Ethanol/Flex (E85),42000,1
Vermont,2021,Compressed Natural Gas (CNG),100,1
Vermont,2021,Propane,0,1
Vermont,2021,Hydrogen,0,1
Vermont,2021,Methanol,0,1
Vermont,2021,Gasoline,511900,0
Vermont,2021,Diesel,15000,0
Vermont,2021,Unknown Fuel,5400,0
Virginia,2021,Electric (EV),30700,1
Virginia,2021,Plug-In Hybrid Electric (PHEV),15800,1
Virginia,2021,Hybrid Electric (HEV),176500,1
Virginia,2021,Biodiesel,35300,1
Virginia,2021,Ethanol/Flex (E85),506600,1
Virginia,2021,Compressed Natural Gas (CNG),600,1
Virginia,2021,Propane,100,1
Virginia,2021,Hydrogen,0,1
Virginia,2021,Methanol,0,1
Virginia,2021,Gasoline,6661000,0
Virginia,2021,Diesel,154300,0
Virginia,2021,Unknown Fuel,32700,0
Washington,2021,Electric (EV),66800,1
Washington,2021,Plug-In Hybrid Electric (PHEV),24300,1
Washington,2021,Hybrid Electric (HEV),240000,1
Washington,2021,Biodiesel,59000,1
Washington,2021,Ethanol/Flex (E85),359700,1
Washington,2021,Compressed Natural Gas (CNG),600,1
Washington,2021,Propane,100,1
Washington,2021,Hydrogen,0,1
Washington,2021,Methanol,0,1
Washington,2021,Gasoline,5792000,0
Washington,2021,Diesel,283600,0
Washington,2021,Unknown Fuel,64400,0
West Virginia,2021,Electric (EV),1000,1
West Virginia,2021,Plug-In Hybrid Electric (PHEV),1000,1
West Virginia,2021,Hybrid Electric (HEV),14500,1
West Virginia,2021,Biodiesel,13900,1
West Virginia,2021,Ethanol/Flex (E85),129800,1
West Virginia,2021,Compressed Natural Gas (CNG),200,1
West Virginia,2021,Propane,0,1
West Virginia,2021,Hydrogen,0,1
West Virginia,2021,Methanol,0,1
West Virginia,2021,Gasoline,1268300,0
West Virginia,2021,Diesel,46100,0
West Virginia,2021,Unknown Fuel,10900,0
Wisconsin,2021,Electric (EV),9300,1
Wisconsin,2021,Plug-In Hybrid Electric (PHEV),7700,1
Wisconsin,2021,Hybrid Electric (HEV),93500,1
Wisconsin,2021,Biodiesel,39800,1
Wisconsin,2021,Ethanol/Flex (E85),556500,1
Wisconsin,2021,Compressed Natural Gas (CNG),700,1
Wisconsin,2021,Propane,100,1
Wisconsin,2021,Hydrogen,0,1
Wisconsin,2021,Methanol,0,1
Wisconsin,2021,Gasoline,4639100,0
Wisconsin,2021,Diesel,143300,0
Wisconsin,2021,Unknown Fuel,29900,0
Wyoming,2021,Electric (EV),500,1
Wyoming,2021,Plug-In Hybrid Electric (PHEV),400,1
Wyoming,2021,Hybrid Electric (HEV),5700,1
Wyoming,2021,Biodiesel,17100,1
Wyoming,2021,Ethanol/Flex (E85),59400,1
Wyoming,2021,Compressed Natural Gas (CNG),100,1
Wyoming,2021,Propane,0,1
Wyoming,2021,Hydrogen,0,1
Wyoming,2021,Methanol,0,1
Wyoming,2021,Gasoline,482400,0
Wyoming,2021,Diesel,62100,0
Wyoming,2021,Unknown Fuel,15600,0
Alabama,2022,Electric (EV),8700,1
Alabama,2022,Plug-In Hybrid Electric (PHEV),4400,1
Alabama,2022,Hybrid Electric (HEV),50800,1
Alabama,2022,Biodiesel,48100,1
Alabama,2022,Ethanol/Flex (E85),449800,1
Alabama,2022,Compressed Natural Gas (CNG),100,1
Alabama,2022,Propane,100,1
Alabama,2022,Hydrogen,0,1
Alabama,2022,Methanol,0,1
Alabama,2022,Gasoline,4077100,0
Alabama,2022,Diesel,126100,0
Alabama,2022,Unknown Fuel,30300,0
Alaska,2022,Electric (EV),2000,1
Alaska,2022,Plug-In Hybrid Electric (PHEV),700,1
Alaska,2022,Hybrid Electric (HEV),9000,1
Alaska,2022,Biodiesel,8700,1
Alaska,2022,Ethanol/Flex (E85),48600,1
Alaska,2022,Compressed Natural Gas (CNG),0,1
Alaska,2022,Propane,0,1
Alaska,2022,Hydrogen,0,1
Alaska,2022,Methanol,0,1
Alaska,2022,Gasoline,457100,0
Alaska,2022,Diesel,30500,0
Alaska,2022,Unknown Fuel,5500,0
Arizona,2022,Electric (EV),65800,1
Arizona,2022,Plug-In Hybrid Electric (PHEV),20400,1
Arizona,2022,Hybrid Electric (HEV),150800,1
Arizona,2022,Biodiesel,61200,1
Arizona,2022,Ethanol/Flex (E85),446000,1
Arizona,2022,Compressed Natural Gas (CNG),600,1
Arizona,2022,Propane,800,1
Arizona,2022,Hydrogen,0,1
Arizona,2022,Methanol,0,1
Arizona,2022,Gasoline,5476100,0
Arizona,2022,Diesel,198700,0
Arizona,2022,Unknown Fuel,70100,0
Arkansas,2022,Electric (EV),5100,1
Arkansas,2022,Plug-In Hybrid Electric (PHEV),2500,1
Arkansas,2022,Hybrid Electric (HEV),30600,1
Arkansas,2022,Biodiesel,33300,1
Arkansas,2022,Ethanol/Flex (E85),283900,1
Arkansas,2022,Compressed Natural Gas (CNG),200,1
Arkansas,2022,Propane,0,1
Arkansas,2022,Hydrogen,0,1
Arkansas,2022,Methanol,0,1
Arkansas,2022,Gasoline,2229500,0
Arkansas,2022,Diesel,89700,0
Arkansas,2022,Unknown Fuel,10600,0
California,2022,Electric (EV),903600,1
California,2022,Plug-In Hybrid Electric (PHEV),361100,1
California,2022,Hybrid Electric (HEV),1514000,1
California,2022,Biodiesel,183900,1
California,2022,Ethanol/Flex (E85),1338000,1
California,2022,Compressed Natural Gas (CNG),10300,1
California,2022,Propane,1500,1
California,2022,Hydrogen,14900,1
California,2022,Methanol,0,1
California,2022,Gasoline,31059000,0
California,2022,Diesel,725300,0
California,2022,Unknown Fuel,8200,0
Colorado,2022,Electric (EV),59900,1
Colorado,2022,Plug-In Hybrid Electric (PHEV),24000,1
Colorado,2022,Hybrid Electric (HEV),131800,1
Colorado,2022,Biodiesel,62100,1
Colorado,2022,Ethanol/Flex (E85),346400,1
Colorado,2022,Compressed Natural Gas (CNG),300,1
Colorado,2022,Propane,100,1
Colorado,2022,Hydrogen,0,1
Colorado,2022,Methanol,0,1
Colorado,2022,Gasoline,4506300,0
Colorado,2022,Diesel,206800,0
Colorado,2022,Unknown Fuel,49400,0
Connecticut,2022,Electric (EV),22000,1
Connecticut,2022,Plug-In Hybrid Electric (PHEV),13100,1
Connecticut,2022,Hybrid Electric (HEV),64500,1
Connecticut,2022,Biodiesel,10100,1
Connecticut,2022,Ethanol/Flex (E85),139800,1
Connecticut,2022,Compressed Natural Gas (CNG),200,1
Connecticut,2022,Propane,0,1
Connecticut,2022,Hydrogen,0,1
Connecticut,2022,Methanol,0,1
Connecticut,2022,Gasoline,2636300,0
Connecticut,2022,Diesel,44100,0
Connecticut,2022,Unknown Fuel,21200,0
Delaware,2022,Electric (EV),5400,1
Delaware,2022,Plug-In Hybrid Electric (PHEV),2800,1
Delaware,2022,Hybrid Electric (HEV),19500,1
Delaware,2022,Biodiesel,4700,1
